,minority_size,tp,fp,tn,fn,tpr,tnr,roc_auc,geometric_mean,arithmetic_mean,f1_score,precision,layers,method
316,0.00025,1310,2311,651734,19,0.9857040000000001,0.996467,0.987685,0.9910700000000001,0.991085,0.529293,0.361779,2,rus
317,0.001,1310,121525,532520,19,0.9857040000000001,0.814195,0.991295,0.895854,0.899949,0.021100999999999998,0.010665000000000001,2,rus
318,0.001,1322,377741,276304,7,0.994733,0.422454,0.9912299999999999,0.648251,0.708593,0.006951000000000001,0.003488,2,rus
319,0.001,1321,181860,472185,8,0.99398,0.721946,0.994592,0.8471129999999999,0.8579629999999999,0.014319,0.0072109999999999995,2,rus
320,0.001,1310,121464,532581,19,0.9857040000000001,0.814288,0.991284,0.895905,0.8999959999999999,0.021111,0.01067,2,rus
321,0.001,1318,213128,440917,11,0.9917229999999999,0.674139,0.993067,0.817654,0.832931,0.012216,0.006146,2,rus
322,0.001,1322,517075,136970,7,0.994733,0.20942,0.991985,0.456417,0.6020760000000001,0.0050869999999999995,0.00255,2,rus
323,0.001,1310,110633,543412,19,0.9857040000000001,0.8308479999999999,0.9914270000000001,0.90497,0.908276,0.02313,0.011701999999999999,2,rus
324,0.001,1310,146077,507968,19,0.9857040000000001,0.776656,0.9910549999999999,0.874959,0.88118,0.017616999999999997,0.008888,2,rus
325,0.001,1310,152350,501695,19,0.9857040000000001,0.767065,0.990949,0.869539,0.876384,0.016904,0.008525,2,rus
326,0.001,1310,86327,567718,19,0.9857040000000001,0.8680110000000001,0.991664,0.9249870000000001,0.9268569999999999,0.029449,0.014948,2,rus
327,0.001,1310,204056,449989,19,0.9857040000000001,0.688009,0.99039,0.8235129999999999,0.8368559999999999,0.012676,0.006379,2,rus
328,0.001,1310,133713,520332,19,0.9857040000000001,0.79556,0.9911690000000001,0.8855430000000001,0.890632,0.019215,0.009701999999999999,2,rus
329,0.001,1314,205821,448224,15,0.988713,0.685311,0.991516,0.82315,0.8370120000000001,0.012606000000000001,0.006344,2,rus
330,0.001,1321,273672,380373,8,0.99398,0.58157,0.9939819999999999,0.760309,0.787775,0.009561,0.004804,2,rus
331,0.001,1310,108523,545522,19,0.9857040000000001,0.834074,0.991477,0.906725,0.909889,0.023569,0.011927,2,rus
332,0.001,1310,386003,268042,19,0.9857040000000001,0.409822,0.988384,0.6355810000000001,0.697763,0.006741,0.003382,2,rus
333,0.001,1310,108863,545182,19,0.9857040000000001,0.8335540000000001,0.991458,0.906442,0.9096290000000001,0.023497,0.011890000000000001,2,rus
334,0.001,1316,254400,399645,13,0.990218,0.6110359999999999,0.991477,0.777855,0.8006270000000001,0.010239,0.005146,2,rus
335,0.001,1329,647174,6871,0,1.0,0.010505,0.9933559999999999,0.102496,0.505253,0.00409,0.002049,2,rus
336,0.001,1317,188926,465119,12,0.9909709999999999,0.711142,0.9927450000000001,0.839477,0.8510559999999999,0.013749,0.006923,2,rus
337,0.001,1312,153038,501007,17,0.987208,0.766013,0.991561,0.869606,0.876611,0.016855000000000002,0.0085,2,rus
338,0.001,1322,479822,174223,7,0.994733,0.266378,0.993509,0.514757,0.630555,0.00548,0.002748,2,rus
339,0.001,1310,326721,327324,19,0.9857040000000001,0.5004609999999999,0.989034,0.702358,0.743082,0.007955,0.003994,2,rus
340,0.001,1329,638434,15611,0,1.0,0.023868,0.996309,0.154494,0.511934,0.004146,0.002077,2,rus
341,0.001,1310,182282,471763,19,0.9857040000000001,0.721301,0.990611,0.843201,0.8535020000000001,0.014168,0.007135,2,rus
342,0.001,1318,155824,498221,11,0.9917229999999999,0.761753,0.993484,0.869165,0.8767379999999999,0.016634,0.008387,2,rus
343,0.001,1329,653081,964,0,1.0,0.001474,0.995167,0.038391,0.500737,0.004053,0.002031,2,rus
344,0.001,1310,138977,515068,19,0.9857040000000001,0.787512,0.9911280000000001,0.8810520000000001,0.886608,0.018501,0.009337999999999999,2,rus
345,0.001,1323,634909,19136,6,0.9954850000000001,0.029258,0.990296,0.170663,0.512372,0.00415,0.002079,2,rus
346,0.001,1324,633338,20707,5,0.996238,0.03166,0.991683,0.177597,0.513949,0.004164,0.0020859999999999997,2,rus
347,0.3,1318,6595,647450,11,0.9917229999999999,0.989917,0.9989299999999999,0.990819,0.99082,0.28522,0.166561,2,rus
348,0.3,1317,7134,646911,12,0.9909709999999999,0.989092,0.9989299999999999,0.990031,0.990032,0.269325,0.15584,2,rus
349,0.3,1318,6909,647136,11,0.9917229999999999,0.9894370000000001,0.998814,0.9905790000000001,0.9905799999999999,0.275848,0.16020399999999999,2,rus
350,0.3,1318,7238,646807,11,0.9917229999999999,0.988933,0.9988959999999999,0.9903270000000001,0.9903280000000001,0.266667,0.15404400000000001,2,rus
351,0.3,1329,66296,587749,0,1.0,0.8986370000000001,0.999116,0.947965,0.949318,0.038547000000000005,0.019652,2,rus
352,0.3,1318,8706,645339,11,0.9917229999999999,0.9866889999999999,0.999081,0.989203,0.9892059999999999,0.232185,0.131484,2,rus
353,0.3,1317,6978,647067,12,0.9909709999999999,0.989331,0.9986200000000001,0.99015,0.990151,0.27369099999999996,0.15877,2,rus
354,0.3,1318,7918,646127,11,0.9917229999999999,0.987894,0.9989969999999999,0.989807,0.989808,0.24950300000000003,0.142702,2,rus
355,0.3,1317,6903,647142,12,0.9909709999999999,0.9894459999999999,0.998999,0.990208,0.990208,0.27584000000000003,0.160219,2,rus
356,0.3,1317,6255,647790,12,0.9909709999999999,0.9904360000000001,0.9991110000000001,0.9907040000000001,0.9907040000000001,0.29592199999999996,0.17393,2,rus
357,0.3,1326,28823,625222,3,0.997743,0.955931,0.999259,0.976613,0.9768370000000001,0.084249,0.043982,2,rus
358,0.3,1317,8041,646004,12,0.9909709999999999,0.987706,0.9989899999999999,0.9893370000000001,0.9893379999999999,0.246468,0.140735,2,rus
359,0.3,1317,7072,646973,12,0.9909709999999999,0.989187,0.998542,0.990079,0.990079,0.271043,0.15699100000000002,2,rus
360,0.3,1317,5910,648135,12,0.9909709999999999,0.990964,0.998843,0.990967,0.990967,0.307854,0.182233,2,rus
361,0.3,1318,8135,645910,11,0.9917229999999999,0.987562,0.999008,0.98964,0.989643,0.244482,0.139427,2,rus
362,0.3,1317,6107,647938,12,0.9909709999999999,0.990663,0.9993209999999999,0.9908170000000001,0.9908170000000001,0.300925,0.177398,2,rus
363,0.3,1317,6411,647634,12,0.9909709999999999,0.9901979999999999,0.998842,0.990584,0.990584,0.290825,0.17041900000000001,2,rus
364,0.3,1317,8047,645998,12,0.9909709999999999,0.9876969999999999,0.998819,0.989332,0.989334,0.246329,0.140645,2,rus
365,0.3,1317,8056,645989,12,0.9909709999999999,0.987683,0.998972,0.989325,0.9893270000000001,0.24612199999999998,0.14051,2,rus
366,0.3,1317,7925,646120,12,0.9909709999999999,0.987883,0.998884,0.989426,0.9894270000000001,0.24917199999999998,0.142502,2,rus
367,0.3,1317,5824,648221,12,0.9909709999999999,0.9910950000000001,0.999187,0.9910329999999999,0.9910329999999999,0.31098000000000003,0.184428,2,rus
368,0.3,1317,13800,640245,12,0.9909709999999999,0.978901,0.998799,0.984917,0.984936,0.160161,0.08712,2,rus
369,0.3,1317,6263,647782,12,0.9909709999999999,0.990424,0.9990629999999999,0.9906969999999999,0.9906969999999999,0.295656,0.173747,2,rus
370,0.3,1317,6566,647479,12,0.9909709999999999,0.9899610000000001,0.998726,0.990466,0.990466,0.285931,0.167068,2,rus
371,0.3,1317,7747,646298,12,0.9909709999999999,0.9881549999999999,0.9987870000000001,0.989562,0.989563,0.25344,0.1453,2,rus
372,0.3,1317,7825,646220,12,0.9909709999999999,0.988036,0.9990709999999999,0.989502,0.989503,0.251552,0.14406,2,rus
373,0.3,1317,7072,646973,12,0.9909709999999999,0.989187,0.9990690000000001,0.990079,0.990079,0.271043,0.15699100000000002,2,rus
374,0.3,1317,6808,647237,12,0.9909709999999999,0.989591,0.998921,0.990281,0.990281,0.27861199999999997,0.162092,2,rus
375,0.3,1317,5830,648215,12,0.9909709999999999,0.991086,0.999173,0.991028,0.991028,0.31076,0.184273,2,rus
376,0.3,1318,8251,645794,11,0.9917229999999999,0.9873850000000001,0.9986520000000001,0.9895520000000001,0.989554,0.24187899999999998,0.137736,2,rus
377,0.9,1317,85098,568947,12,0.9909709999999999,0.8698899999999999,0.9948950000000001,0.928458,0.93043,0.030019,0.01524,2,rus
378,0.9,1316,125177,528868,13,0.990218,0.808611,0.992389,0.894819,0.899415,0.020590999999999998,0.010404,2,rus
379,0.9,1311,118505,535540,18,0.986456,0.818812,0.994936,0.898734,0.902634,0.021643,0.010942,2,rus
380,0.9,1311,21875,632170,18,0.986456,0.9665540000000001,0.9979950000000001,0.976454,0.976505,0.106955,0.056542999999999996,2,rus
381,0.9,1317,29777,624268,12,0.9909709999999999,0.9544729999999999,0.993809,0.97255,0.972722,0.08123899999999999,0.042355000000000004,2,rus
382,0.9,1239,3721,650324,90,0.9322799999999999,0.9943110000000001,0.9959540000000001,0.9627959999999999,0.9632950000000001,0.394021,0.249798,2,rus
383,0.9,1311,103884,550161,18,0.986456,0.841167,0.995712,0.910919,0.913811,0.024613999999999997,0.012463,2,rus
384,0.9,1316,39777,614268,13,0.990218,0.939183,0.9968459999999999,0.964363,0.964701,0.062042999999999994,0.032025,2,rus
385,0.9,1317,21534,632511,12,0.9909709999999999,0.967076,0.9957520000000001,0.97895,0.979023,0.10893299999999999,0.057634000000000005,2,rus
386,0.9,1317,87834,566211,12,0.9909709999999999,0.865706,0.990301,0.9262229999999999,0.9283389999999999,0.029111,0.014773,2,rus
387,0.9,1316,28732,625313,13,0.990218,0.9560700000000001,0.9964729999999999,0.972994,0.973144,0.083883,0.043797,2,rus
388,0.9,1238,3100,650945,91,0.931527,0.99526,0.997125,0.962867,0.9633940000000001,0.43691499999999994,0.285385,2,rus
389,0.9,1311,67306,586739,18,0.986456,0.897093,0.9960709999999999,0.9407139999999999,0.941774,0.037486,0.019106,2,rus
390,0.9,1311,127123,526922,18,0.986456,0.805636,0.986014,0.891473,0.8960459999999999,0.020206000000000002,0.010208,2,rus
391,0.9,1316,90527,563518,13,0.990218,0.8615889999999999,0.994408,0.923667,0.9259040000000001,0.028249,0.014329,2,rus
392,0.9,1313,58339,595706,16,0.9879610000000001,0.910803,0.996862,0.9485979999999999,0.949382,0.043063,0.022011000000000003,2,rus
393,0.9,1317,31177,622868,12,0.9909709999999999,0.952332,0.994808,0.971459,0.971651,0.077876,0.040531,2,rus
394,0.9,1316,75006,579039,13,0.990218,0.8853200000000001,0.996217,0.936301,0.9377690000000001,0.033895,0.017243,2,rus
395,0.9,1317,29314,624731,12,0.9909709999999999,0.9551799999999999,0.9972139999999999,0.9729110000000001,0.973076,0.082416,0.042996,2,rus
396,0.9,1316,80667,573378,13,0.990218,0.8766639999999999,0.9942350000000001,0.9317129999999999,0.933441,0.031592,0.016052,2,rus
397,0.9,1317,37682,616363,12,0.9909709999999999,0.9423860000000001,0.996766,0.9663729999999999,0.966678,0.065314,0.03377,2,rus
398,0.9,1313,97068,556977,16,0.9879610000000001,0.8515879999999999,0.995741,0.9172440000000001,0.919775,0.026336000000000002,0.013346,2,rus
399,0.9,1311,50138,603907,18,0.986456,0.923342,0.995818,0.954377,0.9548989999999999,0.04968,0.025481999999999998,2,rus
400,0.9,1317,53250,600795,12,0.9909709999999999,0.9185840000000001,0.995617,0.954091,0.9547770000000001,0.047123000000000005,0.024135,2,rus
401,0.9,1316,123616,530429,13,0.990218,0.810998,0.991612,0.8961389999999999,0.900608,0.020846,0.010534,2,rus
402,0.9,1317,5722,648323,12,0.9909709999999999,0.991251,0.997782,0.9911110000000001,0.9911110000000001,0.314771,0.1871,2,rus
403,0.9,1316,124941,529104,13,0.990218,0.808972,0.9900479999999999,0.895019,0.899595,0.020628999999999998,0.010423,2,rus
404,0.9,1317,6288,647757,12,0.9909709999999999,0.9903860000000001,0.997606,0.9906780000000001,0.9906780000000001,0.294829,0.173176,2,rus
405,0.9,1311,78037,576008,18,0.986456,0.8806860000000001,0.9960399999999999,0.9320719999999999,0.9335709999999999,0.0325,0.016522,2,rus
406,0.9,1314,35886,618159,15,0.988713,0.945132,0.996821,0.966677,0.966923,0.068208,0.035323,2,rus
407,0.05,1317,3612,650433,12,0.9909709999999999,0.994477,0.999107,0.9927229999999999,0.9927239999999999,0.420901,0.267194,2,rus
408,0.05,1314,4962,649083,15,0.988713,0.9924129999999999,0.999389,0.990562,0.990563,0.345562,0.209369,2,rus
409,0.05,1316,5375,648670,13,0.990218,0.9917819999999999,0.998928,0.991,0.991,0.32818,0.196682,2,rus
410,0.05,1315,4177,649868,14,0.989466,0.993614,0.9989709999999999,0.9915379999999999,0.99154,0.385574,0.23943899999999999,2,rus
411,0.05,1310,1574,652471,19,0.9857040000000001,0.9975930000000001,0.993743,0.9916309999999999,0.991648,0.621885,0.45423,2,rus
412,0.05,1317,3089,650956,12,0.9909709999999999,0.9952770000000001,0.9990000000000001,0.993122,0.993124,0.45928500000000005,0.29891100000000004,2,rus
413,0.05,1317,3758,650287,12,0.9909709999999999,0.9942540000000001,0.999066,0.992611,0.992612,0.41130500000000003,0.25950700000000004,2,rus
414,0.05,1317,6099,647946,12,0.9909709999999999,0.990675,0.998884,0.990823,0.990823,0.301201,0.177589,2,rus
415,0.05,1317,3434,650611,12,0.9909709999999999,0.99475,0.9993129999999999,0.992858,0.9928600000000001,0.433224,0.27720500000000003,2,rus
416,0.05,1310,1036,653009,19,0.9857040000000001,0.998416,0.9991049999999999,0.9920389999999999,0.99206,0.712925,0.558397,2,rus
417,0.05,1317,3518,650527,12,0.9909709999999999,0.9946209999999999,0.999384,0.9927940000000001,0.9927959999999999,0.42732,0.272389,2,rus
418,0.05,1317,4885,649160,12,0.9909709999999999,0.9925309999999999,0.9989610000000001,0.991751,0.991751,0.349754,0.212351,2,rus
419,0.05,1316,2243,651802,13,0.990218,0.9965709999999999,0.9993989999999999,0.993389,0.993394,0.538462,0.369767,2,rus
420,0.05,1314,4189,649856,15,0.988713,0.9935950000000001,0.9989389999999999,0.991151,0.9911540000000001,0.38466,0.238779,2,rus
421,0.05,1310,1253,652792,19,0.9857040000000001,0.998084,0.99941,0.991875,0.991894,0.673176,0.51112,2,rus
422,0.05,1317,3944,650101,12,0.9909709999999999,0.99397,0.99913,0.992469,0.9924700000000001,0.39969699999999997,0.25033299999999997,2,rus
423,0.05,1310,3438,650607,19,0.9857040000000001,0.994743,0.9989709999999999,0.9902129999999999,0.990224,0.431134,0.275906,2,rus
424,0.05,1316,2800,651245,13,0.990218,0.995719,0.9993110000000001,0.992965,0.9929690000000001,0.483379,0.319728,2,rus
425,0.05,1311,2706,651339,18,0.986456,0.9958629999999999,0.99887,0.9911479999999999,0.991159,0.49046000000000006,0.326363,2,rus
426,0.05,1311,1983,652062,18,0.986456,0.9969680000000001,0.998915,0.991698,0.991712,0.567164,0.397996,2,rus
427,0.05,1317,5639,648406,12,0.9909709999999999,0.9913780000000001,0.998907,0.991174,0.991174,0.317924,0.189333,2,rus
428,0.05,1317,5038,649007,12,0.9909709999999999,0.992297,0.9990110000000001,0.991634,0.991634,0.34279,0.207238,2,rus
429,0.05,1317,3839,650206,12,0.9909709999999999,0.99413,0.999398,0.992549,0.9925510000000001,0.406168,0.255431,2,rus
430,0.05,1316,3554,650491,13,0.990218,0.994566,0.99929,0.99239,0.992392,0.42458500000000005,0.270226,2,rus
431,0.05,1315,3877,650168,14,0.989466,0.994072,0.999008,0.991766,0.991769,0.403312,0.253274,2,rus
432,0.05,1313,4275,649770,16,0.9879610000000001,0.9934639999999999,0.9988950000000001,0.990708,0.990712,0.379644,0.23496799999999998,2,rus
433,0.05,1317,3483,650562,12,0.9909709999999999,0.994675,0.999398,0.992821,0.992823,0.42976000000000003,0.274375,2,rus
434,0.05,1310,1020,653025,19,0.9857040000000001,0.99844,0.9943770000000001,0.992052,0.992072,0.716043,0.562232,2,rus
435,0.05,1317,3519,650526,12,0.9909709999999999,0.9946200000000001,0.999276,0.992793,0.9927950000000001,0.42725100000000005,0.272333,2,rus
436,0.05,1316,3518,650527,13,0.990218,0.9946209999999999,0.999432,0.992417,0.9924200000000001,0.427065,0.27223800000000004,2,rus
437,0.2,1317,6370,647675,12,0.9909709999999999,0.9902610000000001,0.99897,0.9906159999999999,0.9906159999999999,0.292147,0.171328,2,rus
438,0.2,1317,6676,647369,12,0.9909709999999999,0.989793,0.998973,0.990382,0.990382,0.282557,0.164769,2,rus
439,0.2,1317,6419,647626,12,0.9909709999999999,0.990186,0.999316,0.9905780000000001,0.9905780000000001,0.290568,0.170243,2,rus
440,0.2,1317,6608,647437,12,0.9909709999999999,0.9898969999999999,0.998776,0.990434,0.990434,0.284634,0.166183,2,rus
441,0.2,1319,7505,646540,10,0.992476,0.988525,0.999224,0.990498,0.9905,0.259825,0.149479,2,rus
442,0.2,1317,5047,648998,12,0.9909709999999999,0.992283,0.998769,0.991627,0.991627,0.342389,0.206945,2,rus
443,0.2,1317,6175,647870,12,0.9909709999999999,0.990559,0.998908,0.990765,0.990765,0.298606,0.175788,2,rus
444,0.2,1317,5746,648299,12,0.9909709999999999,0.991215,0.9993290000000001,0.991093,0.991093,0.31387,0.18646500000000002,2,rus
445,0.2,1317,6046,647999,12,0.9909709999999999,0.990756,0.9990479999999999,0.9908629999999999,0.9908629999999999,0.303037,0.178867,2,rus
446,0.2,1318,4883,649162,11,0.9917229999999999,0.992534,0.99944,0.992129,0.992129,0.350066,0.212546,2,rus
447,0.2,1317,5618,648427,12,0.9909709999999999,0.99141,0.999325,0.99119,0.9911909999999999,0.318732,0.189906,2,rus
448,0.2,1317,7658,646387,12,0.9909709999999999,0.988291,0.9989680000000001,0.9896299999999999,0.9896309999999999,0.255629,0.146741,2,rus
449,0.2,1317,6467,647578,12,0.9909709999999999,0.9901120000000001,0.999152,0.990541,0.990541,0.289038,0.169193,2,rus
450,0.2,1317,6300,647745,12,0.9909709999999999,0.990368,0.999066,0.990669,0.990669,0.294433,0.172903,2,rus
451,0.2,1328,72834,581211,1,0.9992479999999999,0.888641,0.998858,0.9423229999999999,0.943944,0.035183,0.017907,2,rus
452,0.2,1317,6181,647864,12,0.9909709999999999,0.99055,0.999461,0.9907600000000001,0.9907600000000001,0.29840300000000003,0.175647,2,rus
453,0.2,1317,5801,648244,12,0.9909709999999999,0.991131,0.999035,0.991051,0.991051,0.311827,0.185024,2,rus
454,0.2,1317,6196,647849,12,0.9909709999999999,0.990527,0.999193,0.990749,0.990749,0.297896,0.175296,2,rus
455,0.2,1317,6365,647680,12,0.9909709999999999,0.990268,0.999136,0.990619,0.990619,0.29230900000000004,0.17144,2,rus
456,0.2,1317,7021,647024,12,0.9909709999999999,0.989265,0.998776,0.990118,0.990118,0.272473,0.157952,2,rus
457,0.2,1317,6523,647522,12,0.9909709999999999,0.990027,0.9992,0.990499,0.990499,0.28727199999999997,0.167985,2,rus
458,0.2,1317,7219,646826,12,0.9909709999999999,0.9889629999999999,0.9988309999999999,0.989966,0.989967,0.267005,0.154288,2,rus
459,0.2,1317,4734,649311,12,0.9909709999999999,0.992762,0.9990709999999999,0.991866,0.991866,0.35691100000000003,0.21765,2,rus
460,0.2,1318,6911,647134,11,0.9917229999999999,0.989433,0.9991049999999999,0.9905780000000001,0.9905780000000001,0.27579000000000004,0.160165,2,rus
461,0.2,1317,5710,648335,12,0.9909709999999999,0.9912700000000001,0.99905,0.9911200000000001,0.9911200000000001,0.315223,0.18742,2,rus
462,0.2,1318,5286,648759,11,0.9917229999999999,0.9919180000000001,0.999101,0.991821,0.991821,0.332283,0.199576,2,rus
463,0.2,1317,7568,646477,12,0.9909709999999999,0.9884290000000001,0.999236,0.989699,0.9897,0.25788099999999997,0.148227,2,rus
464,0.2,1317,4257,649788,12,0.9909709999999999,0.993491,0.999165,0.99223,0.992231,0.381573,0.236276,2,rus
465,0.2,1317,7664,646381,12,0.9909709999999999,0.988282,0.998518,0.989625,0.989626,0.25548000000000004,0.146643,2,rus
466,0.2,1317,6904,647141,12,0.9909709999999999,0.9894440000000001,0.9991450000000001,0.990207,0.990207,0.275812,0.160199,2,rus
467,0.4,1317,6907,647138,12,0.9909709999999999,0.98944,0.999185,0.9902049999999999,0.9902049999999999,0.275725,0.160141,2,rus
468,0.4,1317,8124,645921,12,0.9909709999999999,0.9875790000000001,0.9986659999999999,0.989273,0.989275,0.24456799999999998,0.139498,2,rus
